Time(s),Stress_Index,HR,Quality,Blink_Rate
2.3,0,,0.0,0.0
2.3333333333333335,0,,0.0,0.0
2.3666666666666667,0,,0.0,0.0
2.4,0,,0.0,0.0
2.433333333333333,0,,0.0,0.0
2.466666666666667,0,,0.0,0.0
2.5,0,,0.0,0.0
2.533333333333333,0,,0.0,0.0
2.566666666666667,0,,0.0,0.0
2.6,0,,0.0,0.0
2.6333333333333333,0,,0.0,0.0
2.6666666666666665,0,,0.0,0.0
2.7,0,,0.0,0.0
2.7333333333333334,0,,0.0,0.0
2.7666666666666666,0,,0.0,0.0
2.8,0,,0.0,0.0
2.8333333333333335,0,,0.0,0.0
2.8666666666666667,0,,0.0,0.0
2.9,0,,0.0,0.0
2.933333333333333,0,,0.0,0.0
2.966666666666667,0,,0.0,0.0
3.0,0,,0.0,0.0
3.033333333333333,0,,0.0,0.0
3.066666666666667,0,,0.0,0.0
3.1,0,,0.0,0.0
3.1333333333333333,0,,0.0,0.0
3.1666666666666665,0,,0.0,0.0
3.2,0,,0.0,0.0
3.2333333333333334,0,,0.0,0.0
3.2666666666666666,0,,0.0,0.0
3.3,0,,0.0,0.0
3.3333333333333335,0,,0.0,0.0
3.3666666666666667,0,,0.0,0.0
3.4,0,,0.0,0.0
3.433333333333333,0,,0.0,0.0
3.466666666666667,0,,0.0,0.0
3.5,0,,0.0,0.0
3.533333333333333,0,,0.0,0.0
3.566666666666667,0,,0.0,0.0
3.6,0,,0.0,0.0
3.6333333333333333,0,,0.0,0.0
3.6666666666666665,0,,0.0,0.0
3.7,0,,0.0,0.0
3.7333333333333334,0,,0.0,0.0
3.7666666666666666,0,,0.0,0.0
3.8,0,,0.0,0.0
3.8333333333333335,0,,0.0,0.0
3.8666666666666667,0,,0.0,0.0
3.9,0,,0.0,0.0
3.933333333333333,0,,0.0,0.0
3.966666666666667,0,,0.0,0.0
4.0,0,,0.0,0.0
4.033333333333333,0,,0.0,0.0
4.066666666666666,0,,0.0,0.0
4.1,0,,0.0,0.0
4.133333333333334,0,,0.0,0.0
4.166666666666667,0,,0.0,0.0
4.2,0,,0.0,0.0
4.233333333333333,0,,0.0,0.0
4.266666666666667,1,67.10666290145684,0.4840562183583611,0.0
4.3,1,66.72276751621881,0.404607283126289,0.0
4.333333333333333,1,66.72276751621881,0.404607283126289,0.0
4.366666666666666,2,66.72276751621881,0.404607283126289,0.0
4.4,2,66.72276751621881,0.404607283126289,0.0
4.433333333333334,2,66.72276751621881,0.404607283126289,0.0
4.466666666666667,2,66.72276751621881,0.404607283126289,0.0
4.5,2,66.72276751621881,0.404607283126289,0.0
4.533333333333333,2,66.72276751621881,0.404607283126289,0.0
4.566666666666666,2,66.72276751621881,0.404607283126289,0.0
4.6,3,66.72276751621881,0.404607283126289,0.0
4.633333333333334,3,66.72276751621881,0.404607283126289,0.0
4.666666666666667,3,66.72276751621881,0.404607283126289,0.0
4.7,3,66.72276751621881,0.404607283126289,0.0
4.733333333333333,3,66.72276751621881,0.404607283126289,0.0
4.766666666666667,3,66.72276751621881,0.404607283126289,0.0
4.8,3,66.72276751621881,0.404607283126289,0.0
4.833333333333333,3,66.72276751621881,0.404607283126289,0.0
4.866666666666666,3,66.72276751621881,0.404607283126289,0.0
4.9,3,66.72276751621881,0.404607283126289,0.0
4.933333333333334,3,66.72276751621881,0.404607283126289,0.0
4.966666666666667,3,66.72276751621881,0.404607283126289,0.0
5.0,3,66.72276751621881,0.404607283126289,0.0
5.033333333333333,3,66.72276751621881,0.404607283126289,0.0
5.066666666666666,3,66.72276751621881,0.404607283126289,0.0
5.1,3,66.72276751621881,0.404607283126289,0.0
5.133333333333334,3,66.72276751621881,0.404607283126289,0.0
5.166666666666667,3,66.72276751621881,0.404607283126289,0.0
5.2,3,66.72276751621881,0.404607283126289,0.0
5.233333333333333,3,66.72276751621881,0.404607283126289,0.0
5.266666666666667,3,66.72276751621881,0.404607283126289,0.0
5.3,3,66.72276751621881,0.404607283126289,0.0
5.333333333333333,3,66.72276751621881,0.404607283126289,0.0
5.366666666666666,3,66.72276751621881,0.404607283126289,0.0
5.4,3,66.72276751621881,0.404607283126289,0.0
5.433333333333334,3,66.72276751621881,0.404607283126289,0.0
5.466666666666667,3,66.72276751621881,0.404607283126289,0.0
5.5,3,66.72276751621881,0.404607283126289,0.0
5.533333333333333,3,66.72276751621881,0.404607283126289,0.0
5.566666666666666,3,66.72276751621881,0.404607283126289,0.0
5.6,3,66.72276751621881,0.404607283126289,0.0
5.633333333333334,3,66.72276751621881,0.404607283126289,0.0
5.666666666666667,3,66.72276751621881,0.404607283126289,0.0
5.7,3,66.72276751621881,0.404607283126289,0.0
5.733333333333333,3,66.72276751621881,0.404607283126289,0.0
5.766666666666667,3,66.72276751621881,0.404607283126289,0.0
5.8,3,66.72276751621881,0.404607283126289,0.0
5.833333333333333,3,66.72276751621881,0.404607283126289,0.0
5.866666666666666,3,66.72276751621881,0.404607283126289,0.0
5.9,3,66.72276751621881,0.404607283126289,0.0
5.933333333333334,3,66.72276751621881,0.404607283126289,0.0
5.966666666666667,3,66.72276751621881,0.404607283126289,0.0
6.0,3,66.72276751621881,0.404607283126289,0.0
6.033333333333333,3,66.72276751621881,0.404607283126289,0.0
6.066666666666666,3,66.72276751621881,0.404607283126289,0.0
6.1,3,66.72276751621881,0.404607283126289,0.0
6.133333333333334,3,66.72276751621881,0.404607283126289,0.0
6.166666666666667,3,66.72276751621881,0.404607283126289,0.0
6.2,3,66.72276751621881,0.404607283126289,0.0
6.233333333333333,3,66.72276751621881,0.404607283126289,0.0
6.266666666666667,3,66.72276751621881,0.404607283126289,0.0
6.3,3,66.72276751621881,0.404607283126289,0.0
6.333333333333333,2,55.4336096050939,0.5424919301062529,0.0
6.366666666666666,2,55.4336096050939,0.5424919301062529,0.0
6.4,2,55.4336096050939,0.5424919301062529,0.0
6.433333333333334,2,55.4336096050939,0.5424919301062529,0.0
6.466666666666667,1,55.4336096050939,0.5424919301062529,0.0
6.5,1,55.4336096050939,0.5424919301062529,0.0
6.533333333333333,1,55.4336096050939,0.5424919301062529,0.0
6.566666666666666,1,55.4336096050939,0.5424919301062529,0.0
6.6,1,55.4336096050939,0.5424919301062529,0.0
6.633333333333334,1,55.4336096050939,0.5424919301062529,0.0
6.666666666666667,1,55.4336096050939,0.5424919301062529,0.0
6.7,1,55.4336096050939,0.5424919301062529,0.0
6.733333333333333,0,55.4336096050939,0.5424919301062529,0.0
6.766666666666667,0,55.4336096050939,0.5424919301062529,0.0
6.8,0,55.4336096050939,0.5424919301062529,0.0
6.833333333333333,0,55.4336096050939,0.5424919301062529,0.0
6.866666666666666,0,55.4336096050939,0.5424919301062529,0.0
6.9,0,55.4336096050939,0.5424919301062529,0.0
6.933333333333334,0,55.4336096050939,0.5424919301062529,0.0
6.966666666666667,0,55.4336096050939,0.5424919301062529,0.0
7.0,0,55.4336096050939,0.5424919301062529,0.0
7.033333333333333,0,55.4336096050939,0.5424919301062529,0.0
7.066666666666666,0,55.4336096050939,0.5424919301062529,0.0
7.1,0,55.4336096050939,0.5424919301062529,0.0
7.133333333333334,0,55.4336096050939,0.5424919301062529,0.0
7.166666666666667,0,55.4336096050939,0.5424919301062529,0.0
7.2,0,55.4336096050939,0.5424919301062529,0.0
7.233333333333333,0,55.4336096050939,0.5424919301062529,0.0
7.266666666666667,0,55.4336096050939,0.5424919301062529,0.0
7.3,0,55.4336096050939,0.5424919301062529,0.0
7.333333333333333,0,55.4336096050939,0.5424919301062529,0.0
7.366666666666666,0,55.4336096050939,0.5424919301062529,0.0
7.4,0,55.4336096050939,0.5424919301062529,0.0
7.433333333333334,0,55.4336096050939,0.5424919301062529,0.0
7.466666666666667,0,55.4336096050939,0.5424919301062529,0.0
7.5,0,55.4336096050939,0.5424919301062529,0.0
7.533333333333333,0,55.4336096050939,0.5424919301062529,0.0
7.566666666666666,0,55.4336096050939,0.5424919301062529,0.0
7.6,0,55.4336096050939,0.5424919301062529,0.0
7.633333333333334,0,55.4336096050939,0.5424919301062529,0.0
7.666666666666667,0,55.4336096050939,0.5424919301062529,0.0
7.7,0,55.4336096050939,0.5424919301062529,0.0
7.733333333333333,0,55.4336096050939,0.5424919301062529,0.0
7.766666666666667,0,55.4336096050939,0.5424919301062529,0.0
7.8,0,55.4336096050939,0.5424919301062529,0.0
7.833333333333333,0,55.4336096050939,0.5424919301062529,0.0
7.866666666666666,0,55.4336096050939,0.5424919301062529,0.0
7.9,0,55.4336096050939,0.5424919301062529,0.0
7.933333333333334,0,55.4336096050939,0.5424919301062529,0.0
7.966666666666667,0,55.4336096050939,0.5424919301062529,0.0
8.0,0,55.4336096050939,0.5424919301062529,0.0
8.033333333333333,0,55.4336096050939,0.5424919301062529,0.0
8.066666666666666,0,55.4336096050939,0.5424919301062529,0.0
8.1,0,55.4336096050939,0.5424919301062529,0.0
8.133333333333333,0,55.4336096050939,0.5424919301062529,0.0
8.166666666666666,0,55.4336096050939,0.5424919301062529,0.0
8.2,0,55.4336096050939,0.5424919301062529,0.0
8.233333333333333,0,55.4336096050939,0.5424919301062529,0.0
8.266666666666667,0,55.4336096050939,0.5424919301062529,0.0
8.3,0,55.4336096050939,0.5424919301062529,0.0
8.333333333333334,0,55.4336096050939,0.5424919301062529,0.0
8.366666666666667,0,55.4336096050939,0.5424919301062529,0.0
8.4,0,55.4336096050939,0.5424919301062529,0.0
8.433333333333334,0,55.4336096050939,0.5424919301062529,0.0
8.466666666666667,0,55.4336096050939,0.5424919301062529,0.0
8.5,0,55.4336096050939,0.5424919301062529,0.0
8.533333333333333,0,55.4336096050939,0.5424919301062529,0.0
8.566666666666666,0,55.4336096050939,0.5424919301062529,0.0
8.6,0,55.4336096050939,0.5424919301062529,0.0
8.633333333333333,0,55.4336096050939,0.5424919301062529,0.0
8.666666666666666,0,55.4336096050939,0.5424919301062529,0.0
8.7,0,55.4336096050939,0.5424919301062529,0.0
8.733333333333333,0,55.4336096050939,0.5424919301062529,0.0
8.766666666666667,0,55.4336096050939,0.5424919301062529,0.0
8.8,1,83.08973413971593,0.3083654413271543,0.0
8.833333333333334,1,83.08973413971593,0.3083654413271543,0.0
8.866666666666667,2,83.08973413971593,0.3083654413271543,0.0
8.9,2,83.08973413971593,0.3083654413271543,0.0
8.933333333333334,2,83.08973413971593,0.3083654413271543,0.0
8.966666666666667,2,83.08973413971593,0.3083654413271543,0.0
9.0,3,83.08973413971593,0.3083654413271543,0.0
9.033333333333333,3,83.08973413971593,0.3083654413271543,0.0
9.066666666666666,3,83.08973413971593,0.3083654413271543,0.0
9.1,3,83.08973413971593,0.3083654413271543,0.0
9.133333333333333,3,83.08973413971593,0.3083654413271543,0.0
9.166666666666666,3,83.08973413971593,0.3083654413271543,0.0
9.2,4,83.08973413971593,0.3083654413271543,0.0
9.233333333333333,4,83.08973413971593,0.3083654413271543,0.0
9.266666666666667,4,83.08973413971593,0.3083654413271543,0.0
9.3,4,83.08973413971593,0.3083654413271543,0.0
9.333333333333334,4,83.08973413971593,0.3083654413271543,0.0
9.366666666666667,4,83.08973413971593,0.3083654413271543,0.0
9.4,4,83.08973413971593,0.3083654413271543,0.0
9.433333333333334,4,83.08973413971593,0.3083654413271543,0.0
9.466666666666667,4,83.08973413971593,0.3083654413271543,0.0
9.5,4,83.08973413971593,0.3083654413271543,0.0
9.533333333333333,4,83.08973413971593,0.3083654413271543,0.0
9.566666666666666,4,83.08973413971593,0.3083654413271543,0.0
9.6,4,83.08973413971593,0.3083654413271543,0.0
9.633333333333333,4,83.08973413971593,0.3083654413271543,0.0
9.666666666666666,4,83.08973413971593,0.3083654413271543,0.0
9.7,4,83.08973413971593,0.3083654413271543,0.0
9.733333333333333,4,83.08973413971593,0.3083654413271543,0.0
9.766666666666667,4,83.08973413971593,0.3083654413271543,0.0
9.8,4,83.08973413971593,0.3083654413271543,0.0
9.833333333333334,4,83.08973413971593,0.3083654413271543,0.0
9.866666666666667,4,83.08973413971593,0.3083654413271543,0.0
9.9,4,83.08973413971593,0.3083654413271543,0.0
9.933333333333334,4,83.08973413971593,0.3083654413271543,0.0
9.966666666666667,4,83.08973413971593,0.3083654413271543,0.0
10.0,4,83.08973413971593,0.3083654413271543,0.0
10.033333333333333,4,83.08973413971593,0.3083654413271543,0.0
10.066666666666666,4,83.08973413971593,0.3083654413271543,0.0
10.1,4,83.08973413971593,0.3083654413271543,0.0
10.133333333333333,4,83.08973413971593,0.3083654413271543,0.0
10.166666666666666,4,83.08973413971593,0.3083654413271543,0.0
10.2,4,83.08973413971593,0.3083654413271543,0.0
10.233333333333333,4,83.08973413971593,0.3083654413271543,0.0
10.266666666666667,4,83.08973413971593,0.3083654413271543,0.0
10.3,4,83.08973413971593,0.3083654413271543,0.0
10.333333333333334,4,83.08973413971593,0.3083654413271543,0.0
10.366666666666667,4,83.08973413971593,0.3083654413271543,0.0
10.4,4,83.08973413971593,0.3083654413271543,0.0
10.433333333333334,4,83.08973413971593,0.3083654413271543,0.0
10.466666666666667,4,83.08973413971593,0.3083654413271543,0.0
10.5,4,83.08973413971593,0.3083654413271543,0.0
10.533333333333333,4,83.08973413971593,0.3083654413271543,0.0
10.566666666666666,4,83.08973413971593,0.3083654413271543,0.0
10.6,4,83.08973413971593,0.3083654413271543,0.0
10.633333333333333,4,83.08973413971593,0.3083654413271543,0.0
10.666666666666666,4,83.08973413971593,0.3083654413271543,0.0
10.7,4,83.08973413971593,0.3083654413271543,0.0
10.733333333333333,4,83.08973413971593,0.3083654413271543,0.0
10.766666666666667,4,83.08973413971593,0.3083654413271543,0.0
10.8,4,83.08973413971593,0.3083654413271543,0.0
10.833333333333334,4,83.08973413971593,0.3083654413271543,0.0
10.866666666666667,4,83.08973413971593,0.3083654413271543,0.0
10.9,4,83.08973413971593,0.3083654413271543,0.0
10.933333333333334,4,83.08973413971593,0.3083654413271543,0.0
10.966666666666667,4,83.08973413971593,0.3083654413271543,0.0
11.0,4,83.08973413971593,0.3083654413271543,0.0
11.033333333333333,4,83.08973413971593,0.3083654413271543,0.0
11.066666666666666,4,83.08973413971593,0.3083654413271543,0.0
11.1,4,82.25954824267292,0.30147579865546936,0.0
11.133333333333333,4,82.25954824267292,0.30147579865546936,0.0
11.166666666666666,4,82.25954824267292,0.30147579865546936,0.0
11.2,4,82.25954824267292,0.30147579865546936,0.0
11.233333333333333,4,82.25954824267292,0.30147579865546936,0.0
11.266666666666667,4,82.25954824267292,0.30147579865546936,0.0
11.3,4,82.25954824267292,0.30147579865546936,0.0
11.333333333333334,4,82.25954824267292,0.30147579865546936,0.0
11.366666666666667,4,82.25954824267292,0.30147579865546936,0.0
11.4,4,82.25954824267292,0.30147579865546936,0.0
11.433333333333334,4,82.25954824267292,0.30147579865546936,0.0
11.466666666666667,4,82.25954824267292,0.30147579865546936,0.0
11.5,4,82.25954824267292,0.30147579865546936,0.0
11.533333333333333,4,82.25954824267292,0.30147579865546936,0.0
11.566666666666666,4,82.25954824267292,0.30147579865546936,0.0
11.6,4,82.25954824267292,0.30147579865546936,0.0
11.633333333333333,4,82.25954824267292,0.30147579865546936,0.0
11.666666666666666,4,82.25954824267292,0.30147579865546936,0.0
11.7,4,82.25954824267292,0.30147579865546936,0.0
11.733333333333333,4,82.25954824267292,0.30147579865546936,0.0
11.766666666666667,4,82.25954824267292,0.30147579865546936,0.0
11.8,4,82.25954824267292,0.30147579865546936,0.0
11.833333333333334,4,82.25954824267292,0.30147579865546936,0.0
11.866666666666667,4,82.25954824267292,0.30147579865546936,0.0
11.9,4,82.25954824267292,0.30147579865546936,0.0
11.933333333333334,4,82.25954824267292,0.30147579865546936,0.0
11.966666666666667,4,82.25954824267292,0.30147579865546936,0.0
12.0,4,82.25954824267292,0.30147579865546936,0.0
12.033333333333333,4,82.25954824267292,0.30147579865546936,0.0
12.066666666666666,4,82.25954824267292,0.30147579865546936,0.0
12.1,4,82.25954824267292,0.30147579865546936,0.0
12.133333333333333,4,82.25954824267292,0.30147579865546936,0.0
12.166666666666666,4,82.25954824267292,0.30147579865546936,0.0
12.2,4,82.25954824267292,0.30147579865546936,0.0
12.233333333333333,4,82.25954824267292,0.30147579865546936,0.0
12.266666666666667,4,82.25954824267292,0.30147579865546936,0.0
12.3,4,82.25954824267292,0.30147579865546936,0.0
12.333333333333334,4,82.25954824267292,0.30147579865546936,0.0
12.366666666666667,4,82.25954824267292,0.30147579865546936,0.0
12.4,4,82.25954824267292,0.30147579865546936,0.0
12.433333333333334,4,82.25954824267292,0.30147579865546936,0.0
12.466666666666667,4,82.25954824267292,0.30147579865546936,0.0
12.5,4,82.25954824267292,0.30147579865546936,0.0
12.533333333333333,4,82.25954824267292,0.30147579865546936,0.0
12.566666666666666,4,82.25954824267292,0.30147579865546936,0.0
12.6,4,82.25954824267292,0.30147579865546936,0.0
12.633333333333333,4,82.25954824267292,0.30147579865546936,0.0
12.666666666666666,4,82.25954824267292,0.30147579865546936,0.0
12.7,4,82.25954824267292,0.30147579865546936,0.0
12.733333333333333,4,82.25954824267292,0.30147579865546936,0.0
12.766666666666667,4,82.25954824267292,0.30147579865546936,0.0
12.8,4,82.25954824267292,0.30147579865546936,0.0
12.833333333333334,4,82.25954824267292,0.30147579865546936,0.0
12.866666666666667,4,82.25954824267292,0.30147579865546936,0.0
12.9,4,82.25954824267292,0.30147579865546936,0.0
12.933333333333334,4,82.25954824267292,0.30147579865546936,0.0
12.966666666666667,4,82.25954824267292,0.30147579865546936,0.0
13.0,4,82.25954824267292,0.30147579865546936,0.0
13.033333333333333,4,82.25954824267292,0.30147579865546936,0.0
13.066666666666666,4,82.25954824267292,0.30147579865546936,0.0
13.1,4,82.25954824267292,0.30147579865546936,0.0
13.133333333333333,4,82.25954824267292,0.30147579865546936,0.0
13.166666666666666,4,82.25954824267292,0.30147579865546936,0.0
13.2,4,82.25954824267292,0.30147579865546936,0.0
13.233333333333333,4,82.25954824267292,0.30147579865546936,0.0
13.266666666666667,4,82.25954824267292,0.30147579865546936,0.0
13.3,4,82.25954824267292,0.30147579865546936,0.0
13.333333333333334,4,82.25954824267292,0.30147579865546936,0.0
13.366666666666667,4,82.25954824267292,0.30147579865546936,0.0
13.4,4,82.25954824267292,0.30147579865546936,0.0
13.433333333333334,4,82.25954824267292,0.30147579865546936,0.0
13.466666666666667,4,82.25954824267292,0.30147579865546936,0.0
13.5,4,82.25954824267292,0.30147579865546936,0.0
13.533333333333333,4,82.25954824267292,0.30147579865546936,0.0
13.566666666666666,4,82.25954824267292,0.30147579865546936,0.0
13.6,4,85.9296004720254,0.31770774749623737,0.0
13.633333333333333,4,85.9296004720254,0.31770774749623737,0.0
13.666666666666666,4,85.9296004720254,0.31770774749623737,0.0
13.7,4,85.9296004720254,0.31770774749623737,0.0
13.733333333333333,4,85.9296004720254,0.31770774749623737,0.0
13.766666666666667,4,85.9296004720254,0.31770774749623737,0.0
13.8,5,85.9296004720254,0.31770774749623737,0.0
13.833333333333334,5,85.9296004720254,0.31770774749623737,0.0
13.866666666666667,5,85.9296004720254,0.31770774749623737,0.0
13.9,5,85.9296004720254,0.31770774749623737,0.0
13.933333333333334,5,85.9296004720254,0.31770774749623737,0.0
13.966666666666667,5,85.9296004720254,0.31770774749623737,0.0
14.0,5,85.9296004720254,0.31770774749623737,0.0
14.033333333333333,5,85.9296004720254,0.31770774749623737,0.0
14.066666666666666,5,85.9296004720254,0.31770774749623737,0.0
14.1,5,85.9296004720254,0.31770774749623737,0.0
14.133333333333333,5,85.9296004720254,0.31770774749623737,0.0
14.166666666666666,5,85.9296004720254,0.31770774749623737,0.0
14.2,5,85.9296004720254,0.31770774749623737,0.0
14.233333333333333,5,85.9296004720254,0.31770774749623737,0.0
14.266666666666667,5,85.9296004720254,0.31770774749623737,0.0
14.3,5,85.9296004720254,0.31770774749623737,0.0
14.333333333333334,5,85.9296004720254,0.31770774749623737,0.0
14.366666666666667,5,85.9296004720254,0.31770774749623737,0.0
14.4,5,85.9296004720254,0.31770774749623737,0.0
14.433333333333334,5,85.9296004720254,0.31770774749623737,0.0
14.466666666666667,5,85.9296004720254,0.31770774749623737,0.0
14.5,5,85.9296004720254,0.31770774749623737,0.0
14.533333333333333,5,85.9296004720254,0.31770774749623737,0.0
14.566666666666666,5,85.9296004720254,0.31770774749623737,0.0
14.6,5,85.9296004720254,0.31770774749623737,0.0
14.633333333333333,5,85.9296004720254,0.31770774749623737,0.0
14.666666666666666,5,85.9296004720254,0.31770774749623737,0.0
14.7,5,85.9296004720254,0.31770774749623737,0.0
14.733333333333333,5,85.9296004720254,0.31770774749623737,0.0
14.766666666666667,5,85.9296004720254,0.31770774749623737,0.0
14.8,5,85.9296004720254,0.31770774749623737,0.0
14.833333333333334,5,85.9296004720254,0.31770774749623737,0.0
14.866666666666667,5,85.9296004720254,0.31770774749623737,0.0
14.9,5,85.9296004720254,0.31770774749623737,0.0
14.933333333333334,5,85.9296004720254,0.31770774749623737,0.0
14.966666666666667,5,85.9296004720254,0.31770774749623737,0.0
15.0,5,85.9296004720254,0.31770774749623737,0.0
15.033333333333333,5,85.9296004720254,0.31770774749623737,0.0
15.066666666666666,5,85.9296004720254,0.31770774749623737,0.0
15.1,5,85.9296004720254,0.31770774749623737,0.0
15.133333333333333,5,85.9296004720254,0.31770774749623737,0.0
15.166666666666666,5,85.9296004720254,0.31770774749623737,0.0
15.2,5,85.9296004720254,0.31770774749623737,0.0
15.233333333333333,5,85.9296004720254,0.31770774749623737,0.0
15.266666666666667,5,85.9296004720254,0.31770774749623737,0.0
15.3,5,85.9296004720254,0.31770774749623737,0.0
15.333333333333334,5,85.9296004720254,0.31770774749623737,0.0
15.366666666666667,5,85.9296004720254,0.31770774749623737,0.0
15.4,5,85.9296004720254,0.31770774749623737,0.0
15.433333333333334,5,85.9296004720254,0.31770774749623737,0.0
15.466666666666667,5,85.9296004720254,0.31770774749623737,0.0
15.5,5,85.9296004720254,0.31770774749623737,0.0
15.533333333333333,5,85.9296004720254,0.31770774749623737,0.0
15.566666666666666,5,85.9296004720254,0.31770774749623737,0.0
15.6,5,85.9296004720254,0.31770774749623737,0.0
15.633333333333333,5,85.9296004720254,0.31770774749623737,0.0
15.666666666666666,5,85.9296004720254,0.31770774749623737,0.0
15.7,5,85.9296004720254,0.31770774749623737,0.0
15.733333333333333,5,85.9296004720254,0.31770774749623737,0.0
15.766666666666667,5,85.9296004720254,0.31770774749623737,0.0
15.8,5,85.9296004720254,0.31770774749623737,0.0
15.833333333333334,5,85.9296004720254,0.31770774749623737,0.0
15.866666666666667,5,85.9296004720254,0.31770774749623737,0.0
15.9,5,85.9296004720254,0.31770774749623737,0.0
15.933333333333334,5,85.9296004720254,0.31770774749623737,0.0
15.966666666666667,5,85.9296004720254,0.31770774749623737,0.0
16.0,5,85.9296004720254,0.31770774749623737,0.0
16.033333333333335,5,85.9296004720254,0.31770774749623737,0.0
16.066666666666666,5,85.9296004720254,0.31770774749623737,0.0
16.1,5,85.9296004720254,0.31770774749623737,0.0
16.133333333333333,5,85.29968052222777,0.3203895311797172,0.0
16.166666666666668,5,85.29968052222777,0.3203895311797172,0.0
16.2,5,85.29968052222777,0.3203895311797172,0.0
16.233333333333334,5,85.29968052222777,0.3203895311797172,0.0
16.266666666666666,5,85.29968052222777,0.3203895311797172,0.0
16.3,5,85.29968052222777,0.3203895311797172,0.0
16.333333333333332,5,85.29968052222777,0.3203895311797172,0.0
16.366666666666667,5,85.29968052222777,0.3203895311797172,0.0
16.4,5,85.29968052222777,0.3203895311797172,0.0
16.433333333333334,5,85.29968052222777,0.3203895311797172,0.0
16.466666666666665,5,85.29968052222777,0.3203895311797172,0.0
16.5,5,85.29968052222777,0.3203895311797172,0.0
16.533333333333335,5,85.29968052222777,0.3203895311797172,0.0
16.566666666666666,5,85.29968052222777,0.3203895311797172,0.0
16.6,5,85.29968052222777,0.3203895311797172,0.0
16.633333333333333,5,85.29968052222777,0.3203895311797172,0.0
16.666666666666668,5,85.29968052222777,0.3203895311797172,0.0
16.7,5,85.29968052222777,0.3203895311797172,0.0
16.733333333333334,5,85.29968052222777,0.3203895311797172,0.0
16.766666666666666,5,85.29968052222777,0.3203895311797172,0.0
16.8,5,85.29968052222777,0.3203895311797172,0.0
16.833333333333332,5,85.29968052222777,0.3203895311797172,0.0
16.866666666666667,5,85.29968052222777,0.3203895311797172,0.0
16.9,5,85.29968052222777,0.3203895311797172,0.0
16.933333333333334,5,85.29968052222777,0.3203895311797172,0.0
16.966666666666665,5,85.29968052222777,0.3203895311797172,0.0
17.0,5,85.29968052222777,0.3203895311797172,0.0
17.033333333333335,5,85.29968052222777,0.3203895311797172,0.0
17.066666666666666,5,85.29968052222777,0.3203895311797172,0.0
17.1,5,85.29968052222777,0.3203895311797172,0.0
17.133333333333333,5,85.29968052222777,0.3203895311797172,0.0
17.166666666666668,5,85.29968052222777,0.3203895311797172,0.0
17.2,5,85.29968052222777,0.3203895311797172,0.0
17.233333333333334,5,85.29968052222777,0.3203895311797172,0.0
17.266666666666666,5,85.29968052222777,0.3203895311797172,0.0
17.3,5,85.29968052222777,0.3203895311797172,0.0
17.333333333333332,5,85.29968052222777,0.3203895311797172,0.0
17.366666666666667,5,85.29968052222777,0.3203895311797172,0.0
